"Sex","Month","Sub_occupation","Employment_status","Count","Main_occupation"
"Females",2003 Nov,"Cleaners and Laundry Workers","Part time",110.36106797,"Labourers"
"Females",2003 Nov,"Clerical and Administrative Workers nfd","Full time",0.22260046,"Clerical and Administrative Workers"
"Females",2003 Nov,"Clerical and Administrative Workers nfd","Part time",0,"Clerical and Administrative Workers"
"Females",2003 Nov,"Clerical and Office Support Workers","Full time",17.73028632,"Sales Workers"
"Females",2003 Nov,"Clerical and Office Support Workers","Part time",21.35651642,"Sales Workers"
"Females",2003 Nov,"Construction Trades Workers","Full time",2.06520695,"Technicians and Trades Workers"
"Females",2003 Nov,"Construction Trades Workers","Part time",1.93359743,"Technicians and Trades Workers"
"Females",2003 Nov,"Construction and Mining Labourers","Full time",1.36122253,"Labourers"
"Females",2003 Nov,"Construction and Mining Labourers","Part time",1.97971839,"Labourers"
"Females",2003 Nov,"Design, Engineering, Science and Transport Professionals","Full time",44.40669173,"Professionals"
"Females",2003 Nov,"Design, Engineering, Science and Transport Professionals","Part time",16.95645969,"Professionals"
"Females",2003 Nov,"Education Professionals","Full time",186.69487185,"Professionals"
"Females",2003 Nov,"Education Professionals","Part time",89.93907471,"Professionals"
"Females",2003 Nov,"Electrotechnology and Telecommunications Trades Workers","Full time",2.0946843,"Technicians and Trades Workers"
"Females",2003 Nov,"Electrotechnology and Telecommunications Trades Workers","Part time",0.0752872,"Technicians and Trades Workers"
"Females",2003 Nov,"Engineering, ICT and Science Technicians","Full time",28.75592491,"Technicians and Trades Workers"
"Females",2003 Nov,"Engineering, ICT and Science Technicians","Part time",11.76421681,"Technicians and Trades Workers"
"Females",2003 Nov,"Factory Process Workers","Full time",59.42673531,"Labourers"
"Females",2003 Nov,"Factory Process Workers","Part time",28.94760783,"Labourers"
"Females",2003 Nov,"Farm, Forestry and Garden Workers","Full time",15.5733779,"Labourers"
"Females",2003 Nov,"Farm, Forestry and Garden Workers","Part time",17.22828429,"Labourers"
"Females",2003 Nov,"Farmers and Farm Managers","Full time",26.48698146,"Managers"
"Females",2003 Nov,"Farmers and Farm Managers","Part time",30.26522999,"Managers"
"Females",2003 Nov,"Food Preparation Assistants","Full time",16.8715563,"Labourers"
"Females",2003 Nov,"Food Preparation Assistants","Part time",50.20212478,"Labourers"
"Females",2003 Nov,"Food Trades Workers","Full time",24.81351252,"Technicians and Trades Workers"
"Females",2003 Nov,"Food Trades Workers","Part time",18.26239564,"Technicians and Trades Workers"
"Females",2003 Nov,"General Clerical Workers","Full time",113.74580807,"Clerical and Administrative Workers"
"Females",2003 Nov,"General Clerical Workers","Part time",78.79252389,"Clerical and Administrative Workers"
"Females",2003 Nov,"Health Professionals","Full time",137.87624149,"Professionals"
"Females",2003 Nov,"Health Professionals","Part time",118.30153014,"Professionals"
"Females",2003 Nov,"Health and Welfare Support Workers","Full time",38.01898315,"Community and Personal Service Workers"
"Females",2003 Nov,"Health and Welfare Support Workers","Part time",23.78529387,"Community and Personal Service Workers"
"Females",2003 Nov,"Hospitality Workers","Full time",36.11512647,"Community and Personal Service Workers"
"Females",2003 Nov,"Hospitality Workers","Part time",100.67746772,"Community and Personal Service Workers"
"Females",2003 Nov,"Hospitality, Retail and Service Managers","Full time",143.87135976,"Managers"
"Females",2003 Nov,"Hospitality, Retail and Service Managers","Part time",33.87475697,"Managers"
"Females",2003 Nov,"ICT Professionals","Full time",32.08007326,"Professionals"
"Females",2003 Nov,"ICT Professionals","Part time",5.55837416,"Professionals"
"Females",2003 Nov,"Inquiry Clerks and Receptionists","Full time",120.47676465,"Clerical and Administrative Workers"
"Females",2003 Nov,"Inquiry Clerks and Receptionists","Part time",84.72758941,"Clerical and Administrative Workers"
"Females",2003 Nov,"Labourers nfd","Full time",0,"Labourers"
"Females",2003 Nov,"Labourers nfd","Part time",0.27179597,"Labourers"
"Females",2003 Nov,"Legal, Social and Welfare Professionals","Full time",42.39653947,"Professionals"
"Females",2003 Nov,"Legal, Social and Welfare Professionals","Part time",22.94583632,"Professionals"
"Females",2003 Nov,"Machine and Stationary Plant Operators","Full time",24.22487809,"Machinery Operators and Drivers"
"Females",2003 Nov,"Machine and Stationary Plant Operators","Part time",10.4286134,"Machinery Operators and Drivers"
"Females",2003 Nov,"Machinery Operators and Drivers nfd","Full time",0.3439144,"Machinery Operators and Drivers"
"Females",2003 Nov,"Machinery Operators and Drivers nfd","Part time",0.31865047,"Machinery Operators and Drivers"
"Females",2003 Nov,"Managers nfd","Full time",1.35379474,"Managers"
"Females",2003 Nov,"Managers nfd","Part time",0,"Managers"
"Females",2003 Nov,"Mobile Plant Operators","Full time",1.44238909,"Machinery Operators and Drivers"
"Females",2003 Nov,"Mobile Plant Operators","Part time",0.47094096,"Machinery Operators and Drivers"
"Females",2003 Nov,"Numerical Clerks","Full time",164.30428858,"Clerical and Administrative Workers"
"Females",2003 Nov,"Numerical Clerks","Part time",170.68704205,"Clerical and Administrative Workers"
"Females",2003 Nov,"Office Managers and Program Administrators","Full time",72.86705711,"Clerical and Administrative Workers"
"Females",2003 Nov,"Office Managers and Program Administrators","Part time",30.41863247,"Clerical and Administrative Workers"
"Females",2003 Nov,"Other Clerical and Administrative Workers","Full time",69.91828516,"Sales Workers"
"Females",2003 Nov,"Other Clerical and Administrative Workers","Part time",23.18897212,"Sales Workers"
"Females",2003 Nov,"Other Labourers","Full time",12.64282677,"Labourers"
"Females",2003 Nov,"Other Labourers","Part time",21.74771395,"Labourers"
"Females",2003 Nov,"Other Technicians and Trades Workers","Full time",45.38447129,"Technicians and Trades Workers"
"Females",2003 Nov,"Other Technicians and Trades Workers","Part time",25.3034292,"Technicians and Trades Workers"
"Females",2003 Nov,"Personal Assistants and Secretaries","Full time",115.4222345,"Clerical and Administrative Workers"
"Females",2003 Nov,"Personal Assistants and Secretaries","Part time",64.34179921,"Clerical and Administrative Workers"
"Females",2003 Nov,"Professionals nfd","Full time",2.09250386,"Professionals"
"Females",2003 Nov,"Professionals nfd","Part time",0.56842725,"Professionals"
"Females",2003 Nov,"Protective Service Workers","Full time",13.15900907,"Community and Personal Service Workers"
"Females",2003 Nov,"Protective Service Workers","Part time",4.49978309,"Community and Personal Service Workers"
"Females",2003 Nov,"Road and Rail Drivers","Full time",10.5284338,"Machinery Operators and Drivers"
"Females",2003 Nov,"Road and Rail Drivers","Part time",5.12386131,"Machinery Operators and Drivers"
"Females",2003 Nov,"Sales Assistants and Salespersons","Full time",125.89341032,"Sales Workers"
"Females",2003 Nov,"Sales Assistants and Salespersons","Part time",299.62344764,"Sales Workers"
"Females",2003 Nov,"Sales Representatives and Agents","Full time",41.20233351,"Sales Workers"
"Females",2003 Nov,"Sales Representatives and Agents","Part time",13.58022782,"Sales Workers"
"Females",2003 Nov,"Sales Support Workers","Full time",33.51311523,"Sales Workers"
"Females",2003 Nov,"Sales Support Workers","Part time",90.9321342,"Sales Workers"
"Females",2003 Nov,"Skilled Animal and Horticultural Workers","Full time",13.47535091,"Technicians and Trades Workers"
"Females",2003 Nov,"Skilled Animal and Horticultural Workers","Part time",10.74063629,"Technicians and Trades Workers"
"Females",2003 Nov,"Specialist Managers","Full time",103.23609526,"Managers"
"Females",2003 Nov,"Specialist Managers","Part time",14.60370017,"Managers"
"Females",2003 Nov,"Sports and Personal Service Workers","Full time",31.31741553,"Community and Personal Service Workers"
"Females",2003 Nov,"Sports and Personal Service Workers","Part time",34.45281579,"Community and Personal Service Workers"
"Females",2003 Nov,"Storepersons","Full time",5.70604523,"Machinery Operators and Drivers"
"Females",2003 Nov,"Storepersons","Part time",11.46261582,"Machinery Operators and Drivers"
"Females",2003 Nov,"Technicians and Trades Workers nfd","Full time",0,"Technicians and Trades Workers"
"Females",2003 Nov,"Technicians and Trades Workers nfd","Part time",0.24465706,"Technicians and Trades Workers"
"Females",2004 Feb,"Arts and Media Professionals","Full time",24.08027241,"Professionals"
"Females",2004 Feb,"Arts and Media Professionals","Part time",15.18708626,"Professionals"
"Females",2004 Feb,"Automotive and Engineering Trades Workers","Full time",3.57736694,"Technicians and Trades Workers"
"Females",2004 Feb,"Automotive and Engineering Trades Workers","Part time",0.63279283,"Technicians and Trades Workers"
"Females",2004 Feb,"Business, Human Resource and Marketing Professionals","Full time",155.42684222,"Professionals"
"Females",2004 Feb,"Business, Human Resource and Marketing Professionals","Part time",43.63107502,"Professionals"
"Females",2004 Feb,"Carers and Aides","Full time",100.75825945,"Community and Personal Service Workers"
"Females",2004 Feb,"Carers and Aides","Part time",152.77678049,"Community and Personal Service Workers"
"Females",2004 Feb,"Chief Executives, General Managers and Legislators","Full time",8.85260813,"Managers"
"Females",2004 Feb,"Chief Executives, General Managers and Legislators","Part time",1.10786715,"Managers"
"Females",2004 Feb,"Cleaners and Laundry Workers","Full time",33.37329986,"Labourers"
"Females",2004 Feb,"Cleaners and Laundry Workers","Part time",109.52831747,"Labourers"
"Females",2004 Feb,"Clerical and Administrative Workers nfd","Full time",0.0915366,"Clerical and Administrative Workers"
"Females",2004 Feb,"Clerical and Administrative Workers nfd","Part time",0,"Clerical and Administrative Workers"
"Females",2004 Feb,"Clerical and Office Support Workers","Full time",21.34310192,"Sales Workers"
"Females",2004 Feb,"Clerical and Office Support Workers","Part time",18.29847193,"Sales Workers"
"Females",2004 Feb,"Construction Trades Workers","Full time",2.62017269,"Technicians and Trades Workers"
"Females",2004 Feb,"Construction Trades Workers","Part time",1.16890633,"Technicians and Trades Workers"
"Females",2004 Feb,"Construction and Mining Labourers","Full time",2.54007323,"Labourers"
"Females",2004 Feb,"Construction and Mining Labourers","Part time",3.9589687,"Labourers"
"Females",2004 Feb,"Design, Engineering, Science and Transport Professionals","Full time",48.42412873,"Professionals"
"Females",2004 Feb,"Design, Engineering, Science and Transport Professionals","Part time",14.56306658,"Professionals"
"Females",2004 Feb,"Education Professionals","Full time",179.52755645,"Professionals"
"Females",2004 Feb,"Education Professionals","Part time",89.42311073,"Professionals"
"Females",2004 Feb,"Electrotechnology and Telecommunications Trades Workers","Full time",2.10200163,"Technicians and Trades Workers"
"Females",2004 Feb,"Electrotechnology and Telecommunications Trades Workers","Part time",0.66611556,"Technicians and Trades Workers"
"Females",2004 Feb,"Engineering, ICT and Science Technicians","Full time",29.80749174,"Technicians and Trades Workers"
"Females",2004 Feb,"Engineering, ICT and Science Technicians","Part time",9.44876547,"Technicians and Trades Workers"
"Females",2004 Feb,"Factory Process Workers","Full time",53.5199043,"Labourers"
"Females",2004 Feb,"Factory Process Workers","Part time",25.25118268,"Labourers"
"Females",2004 Feb,"Farm, Forestry and Garden Workers","Full time",20.19128069,"Labourers"
"Females",2004 Feb,"Farm, Forestry and Garden Workers","Part time",17.57577209,"Labourers"
"Females",2004 Feb,"Farmers and Farm Managers","Full time",28.42474671,"Managers"
"Females",2004 Feb,"Farmers and Farm Managers","Part time",25.99379134,"Managers"
"Females",2004 Feb,"Food Preparation Assistants","Full time",19.05810965,"Labourers"
"Females",2004 Feb,"Food Preparation Assistants","Part time",38.91498682,"Labourers"
"Females",2004 Feb,"Food Trades Workers","Full time",19.41492281,"Technicians and Trades Workers"
"Females",2004 Feb,"Food Trades Workers","Part time",18.89009502,"Technicians and Trades Workers"
"Females",2004 Feb,"General Clerical Workers","Full time",126.13928643,"Clerical and Administrative Workers"
"Females",2004 Feb,"General Clerical Workers","Part time",77.86696722,"Clerical and Administrative Workers"
"Females",2004 Feb,"Health Professionals","Full time",135.19542136,"Professionals"
"Females",2004 Feb,"Health Professionals","Part time",114.85472751,"Professionals"
"Females",2004 Feb,"Health and Welfare Support Workers","Full time",31.72994301,"Community and Personal Service Workers"
"Females",2004 Feb,"Health and Welfare Support Workers","Part time",29.58028783,"Community and Personal Service Workers"
"Females",2004 Feb,"Hospitality Workers","Full time",35.21762401,"Community and Personal Service Workers"
"Females",2004 Feb,"Hospitality Workers","Part time",93.70697397,"Community and Personal Service Workers"
