"Level","Description","1986 Aug","1986 Nov","1987 Feb","1987 May","1987 Aug","1987 Nov","1988 Feb","1988 May","1988 Aug","1988 Nov","1989 Feb","1989 May","1989 Aug","1989 Nov","1990 Feb","1990 May","1990 Aug","1990 Nov","1991 Feb","1991 May","1991 Aug","1991 Nov","1992 Feb","1992 May","1992 Aug","1992 Nov","1993 Feb","1993 May","1993 Aug","1993 Nov","1994 Feb","1994 May","1994 Aug","1994 Nov","1995 Feb","1995 May","1995 Aug","1995 Nov","1996 Feb","1996 May","1996 Aug","1996 Nov","1997 Feb","1997 May","1997 Aug","1997 Nov","1998 Feb","1998 May","1998 Aug","1998 Nov","1999 Feb","1999 May","1999 Aug","1999 Nov","2000 Feb","2000 May","2000 Aug","2000 Nov","2001 Feb","2001 May","2001 Aug","2001 Nov","2002 Feb","2002 May","2002 Aug","2002 Nov","2003 Feb","2003 May","2003 Aug","2003 Nov","2004 Feb","2004 May","2004 Aug","2004 Nov","2005 Feb","2005 May","2005 Aug","2005 Nov","2006 Feb","2006 May","2006 Aug","2006 Nov","2007 Feb","2007 May","2007 Aug","2007 Nov","2008 Feb","2008 May","2008 Aug","2008 Nov","2009 Feb","2009 May","2009 Aug","2009 Nov","2010 Feb","2010 May","2010 Aug","2010 Nov","2011 Feb","2011 May","2011 Aug","2011 Nov","2012 Feb","2012 May","2012 Aug","2012 Nov","2013 Feb","2013 May","2013 Aug","2013 Nov","2014 Feb","2014 May","2014 Aug","2014 Nov","2015 Feb","2015 May","2015 Aug","2015 Nov","2016 Feb","2016 May","2016 Aug","2016 Nov","2017 Feb","2017 May","2017 Aug","2017 Nov","2018 Feb","2018 May"
5,"Clerical and Administrative Workers-General Clerical Workers-Part time-Females",44.03019313,47.29972271,44.05734142,45.25300643,45.28824513,46.36332748,43.76300081,48.07996466,51.79779554,50.36881099,49.36472129,47.81623385,50.27118211,51.92645963,50.8796853,52.93007716,49.12105976,49.09400002,53.25089551,53.02260062,51.46355874,50.76363502,47.25122114,50.23554527,53.60614664,44.34074276,44.30508895,46.86468756,50.74612723,55.35010013,53.47403747,51.41161655,53.39958027,53.59208031,54.84707005,51.86007107,52.8246202,51.29878023,50.98492485,55.32783714,53.62082995,53.12963275,43.92910322,52.78610209,55.63632127,49.76944009,58.17603477,62.19481821,59.96072005,59.84862362,61.17997829,57.88535214,58.02912982,58.55345854,63.1538177,73.18223696,60.27194031,62.05119571,60.64260578,62.24380751,66.14402802,64.75745036,65.31495171,67.56117504,66.20254292,77.74420471,73.40733283,79.25137379,79.13750364,78.79252389,77.86696722,80.64663447,75.33435345,82.52922319,81.48757239,71.00531837,63.42875623,58.66511943,76.51326742,73.3160266,70.29823253,68.47838186,66.56515903,72.59549193,83.43062351,83.41773668,71.38483698,84.1829689,78.84304691,85.17377606,89.39480213,76.65454953,78.17461561,85.93048355,89.24028069,87.03300991,88.01450213,94.46415096,93.39676649,100.12878953,94.77252862,93.43628409,90.69694336,89.31032756,89.01159805,85.64559134,80.71801901,96.86127216,105.5663757,103.92517584,103.2305351,115.90294595,116.7663743,107.70546572,111.0838086,102.69182451,105.17635048,117.39032788,112.21290136,110.70249404,116.65583829,125.13100004,127.05144369,104.73778779,114.07756864,104.47679479,107.31541446,110.70029663
5,"Clerical and Administrative Workers-General Clerical Workers-Part time-Males",1.68617043,1.3369865,1.14056991,1.37247498,1.94582068,1.58865872,1.30343327,1.25313465,1.49317332,2.03576514,1.36361568,2.32050268,1.93219476,1.57442477,1.63649451,1.89217949,1.70437176,1.8052532,1.67733075,2.16219311,2.13137283,2.32183323,1.64335159,2.71411239,2.2351661,2.88689311,1.82074289,2.82578629,2.80391908,2.63539874,2.76977361,2.51710608,3.46374599,3.56156681,3.7445395,3.31375273,3.41547956,3.44057375,2.99481987,4.02346641,3.89913479,5.390459,4.49544969,4.9077065,4.64060658,5.4581959,3.07513139,8.42213451,5.34329009,3.52452233,5.45565535,4.20063346,5.71102201,5.66222708,5.18277836,9.14662644,7.94511213,5.78986035,9.82762264,6.46742168,6.38734548,7.52269311,6.40670562,6.24538114,8.94949309,9.92401145,8.46679373,9.42593349,7.49702701,6.82524731,4.98142568,9.42102553,7.07824343,8.27142375,7.87028079,6.43232856,5.78784066,4.78663011,4.99209171,5.57043512,4.81887729,7.62682759,6.44020168,8.67573204,6.70054238,5.51937267,7.70234722,5.64284043,7.08745855,7.08994303,7.61473315,6.83808347,8.17454989,8.97210612,8.89550251,9.10512454,10.49991664,6.77502565,6.07618384,8.4649981,8.84033451,11.72557295,10.65737342,11.51142379,12.44928923,11.0767809,10.28443288,10.26448545,12.0117007,14.19512284,10.28384788,12.54464616,9.75188354,12.06800008,12.83821572,9.69480276,14.51524411,9.03143497,9.68178804,13.24075914,14.34018733,14.23335806,9.31116529,11.1620221,7.19613683,9.07999544,10.98339698,14.36688559
5,"Clerical and Administrative Workers-Inquiry Clerks and Receptionists-Full time-Females",85.93058334,84.96089809,83.76771564,85.92121476,81.15567622,80.92215861,84.57277819,91.54160142,90.34079897,91.3802433,94.0043153,92.86389041,83.30869683,91.64521454,91.74354175,93.69441691,91.92287773,97.42314801,100.92486159,92.82156699,99.4372243,94.02173365,89.62197261,91.79227519,88.24954207,102.9643262,107.52490572,107.59702785,107.66750523,105.50459379,108.64867968,107.74317233,102.51060051,107.80213794,104.53145284,104.76591163,111.11426223,107.54367992,113.84503069,113.713631,112.29305856,98.52705329,100.55164971,101.40179078,109.27603683,109.69728151,101.09265074,104.86221944,101.04380449,100.87039209,115.01097866,115.27009265,121.97268991,121.69585476,112.72678709,122.43254079,115.44703175,116.04080975,127.7081132,119.64873234,118.14816001,119.69227802,126.53645896,106.31191104,120.94449241,114.81712356,119.2096471,115.31375839,132.97522392,120.47676465,115.37417763,117.88706744,107.27674003,113.01321105,119.29036715,132.30515173,123.13771733,130.4763885,138.97252168,131.87078809,133.93904079,136.85536822,132.56835199,136.57865352,135.85521149,136.55540001,132.23026626,134.69564451,146.32072642,124.76243603,146.16448304,150.07776525,142.96804981,137.52959432,132.68453693,137.80837703,109.22847338,129.43112274,129.04510199,133.58944175,127.58475546,134.53828673,137.12591735,137.16217915,135.08424673,137.05567205,114.75352109,119.51257663,132.31801143,125.18253365,105.22540671,129.447119,121.32078844,116.05077354,114.64251647,130.96635131,128.03998235,129.64916105,133.70493484,130.12297683,123.29946698,121.79116138,122.15256347,110.12610225,111.7392725,120.89404652,111.73716692,127.20902659
5,"Clerical and Administrative Workers-Inquiry Clerks and Receptionists-Full time-Males",22.73933618,20.68441164,23.25019705,21.82990877,22.27327363,22.23660283,23.59844436,20.11830851,18.96695868,19.19974119,21.4678874,21.96353311,19.76564565,19.60475512,21.32180719,23.83576648,20.88983418,20.44728806,19.99922356,19.78317777,21.9303928,21.8235826,19.35999149,19.50954216,21.33040009,23.16079099,26.52432653,25.0120778,22.45168604,22.47283489,24.56120214,27.64650893,24.99506658,23.82334431,26.00915337,22.19936911,25.39848626,29.11507976,30.69381545,25.74969955,16.44703144,17.08435291,16.86521768,21.22291319,23.82512488,22.17617603,21.71934777,18.15775777,16.03348994,18.79856643,21.09936164,21.56530162,22.69291891,23.55503625,20.54603815,22.13380095,24.82023054,27.13506565,29.71635904,26.95720326,22.71826481,24.52012939,25.39064344,22.50713409,24.21780178,24.73774527,30.92550914,28.25676583,29.4480775,25.21925655,24.5216396,23.28053842,25.59700998,24.77760422,29.15827588,32.79683036,32.4588522,28.43154742,30.8556201,33.1938942,31.79185677,32.20215757,27.71267592,30.19219004,32.38108379,29.73484688,36.05716937,30.60083986,24.18863394,28.43745226,34.10621625,32.49451806,30.79562869,36.52268726,32.82046615,34.32187905,28.55928152,31.18362305,40.73483061,30.98922367,26.00491674,28.28347944,30.21333329,26.71530143,27.80430812,28.83365647,30.86028293,34.09998867,34.38793057,33.83801511,28.88626681,39.32957852,28.65729259,35.99731155,31.1089528,30.45404681,35.41529033,34.93211613,31.39972863,35.3751565,30.24306632,35.89133587,31.87206936,34.95045775,30.34235372,32.10473191,29.82146425,29.64467979
5,"Clerical and Administrative Workers-Inquiry Clerks and Receptionists-Part time-Females",41.48788282,40.72334572,42.4044105,43.42230538,43.4191875,41.75802353,44.14553479,45.66778947,42.54350363,45.53302877,44.72035823,49.83913142,52.05641164,50.55595753,50.69774056,52.03545493,50.85700163,50.82657374,50.59173935,52.369693,55.25118895,52.57887633,51.72256675,55.26085038,54.42345434,54.16438137,52.6238142,64.71897027,59.17947194,65.59226249,66.0337775,63.49363938,57.88410071,63.30843796,66.68635561,70.47231799,68.11180962,67.97353678,69.89537726,65.80851319,61.16220094,65.52664867,63.09791312,65.62705827,67.00655926,62.65086827,66.38246695,63.3125254,68.86195281,65.86842497,59.19261251,76.40697699,70.83034956,70.68599362,68.69242586,76.54641075,78.79567206,80.07758063,82.05880514,85.35583978,80.79259705,80.7207206,82.60417449,88.77342695,90.8696557,87.55216526,84.99196282,88.75028584,91.99832715,84.72758941,80.36230298,86.62441592,92.12953208,92.32225839,79.46777971,93.28197034,102.77854503,98.92937797,95.38424002,98.12589985,93.91280502,87.15225381,84.09063544,96.87790047,103.19868511,94.75660817,94.16003557,92.95303173,91.74277784,95.24236755,100.57841168,104.97179586,106.88325537,103.21933044,96.08370446,108.838226,102.67792629,98.99068118,97.26948749,97.18128474,110.57599916,111.66009565,99.90291382,99.08567926,111.27277423,105.88750595,109.27289485,104.45785734,106.29705563,102.54027621,93.93121483,96.30645896,113.94282912,111.64517184,113.84919285,106.25257141,111.2912357,93.31291496,105.84481089,106.02884524,117.28796537,105.90457701,125.79202262,110.54933879,110.20316104,113.00390004,110.29145236,120.97454109
5,"Clerical and Administrative Workers-Inquiry Clerks and Receptionists-Part time-Males",2.3746808,1.44983953,1.74554673,2.33159622,2.01112715,2.33785875,1.64077173,2.68172184,2.08790057,2.60678841,2.21265554,2.22468011,2.02341983,1.80598072,2.00719018,2.70990292,2.1499967,2.60930395,2.6508921,3.03567911,2.55819773,2.59426839,2.98662595,2.60136319,2.29548742,3.32139551,2.82026437,3.17225861,2.65557673,3.81624077,5.2778269,4.26054767,4.54222863,5.10705445,3.55962316,4.38948202,4.38834589,2.89398232,3.10176444,5.22611552,2.35885461,3.04424823,2.07006976,2.78454258,2.66762126,2.70223833,2.64848266,3.38904067,4.07459218,2.5067013,1.35913683,4.47534227,3.33879877,3.9282106,3.6864256,3.86986612,5.21931301,3.56079546,5.70275642,4.2389541,5.35595635,6.36357039,4.99035188,6.73448733,7.22901374,5.58041201,6.55907752,6.14250071,6.64763614,4.83097122,9.81717728,9.58624687,5.1634779,8.30858273,7.81164704,4.04429565,7.25900416,5.70896921,7.65406119,9.07720895,8.1551764,7.49079982,7.58578922,11.46097157,10.77749847,8.8044072,7.20574262,7.55859231,8.75365821,7.5298195,8.08798708,10.7573421,10.28227425,9.29677012,9.497059,9.46424875,6.85298642,10.19227241,8.65672335,10.7935267,8.61321649,6.97323858,7.35391308,10.27759823,9.5616521,12.64418804,7.36512523,15.61038249,10.73478376,8.29830112,6.88818048,10.70246551,11.5811518,9.9917382,12.79108684,10.97181474,10.41867871,8.68344298,8.44493156,9.79815568,13.98209546,11.0206692,12.065651,11.62647876,12.29367642,15.79965222,11.59567749,10.94447019
5,"Clerical and Administrative Workers-Numerical Clerks-Full time-Females",147.52235505,138.34497412,141.79082476,142.54369403,147.39780062,146.41562983,149.44772269,154.98444753,148.75710666,155.18038048,155.33751106,158.83300973,166.59652121,167.10133951,168.05116031,167.22758428,166.46362044,162.93344027,165.86808569,166.66731834,161.57215607,154.13442413,160.81068476,156.9150615,156.78017193,145.2739643,158.65791173,158.96497757,163.98402492,162.00243067,158.55862049,168.80315941,166.58010653,169.638573,166.38963718,173.2855242,176.88755789,174.68587088,175.66657398,176.01045284,178.14938704,176.29533366,182.49601399,171.66473854,172.62250682,177.31916188,183.35362211,165.43163105,178.43902081,172.23363744,175.70152373,175.27455494,167.01433736,168.05100446,166.14683074,174.97941098,184.83461236,196.05279984,180.39123977,174.89320815,183.66700069,177.0821478,169.2186948,159.79408145,157.31023539,169.71089105,176.904559,165.77032918,174.62906153,164.30428858,168.6143121,170.52145256,152.23146031,146.8263714,148.11468603,152.18819081,153.25068202,142.86548951,149.07077143,157.89436099,158.61538656,168.45207243,165.63288614,166.68966066,162.42885801,153.52413908,165.4315992,172.86776645,168.53963082,167.30989905,173.8435968,176.65599561,172.34709491,158.8647152,152.14375134,152.48235101,160.27792886,173.57624192,159.99316791,169.12935466,161.97449453,173.31874322,174.47267014,171.14991184,175.10699142,182.82762155,190.07503443,169.66086344,171.41828587,173.58411905,180.15519761,179.43796534,160.03436255,151.29229538,155.51848854,152.92319514,144.02973254,159.78249622,163.56831146,148.41289961,166.39741226,161.33165695,152.11555741,158.69833984,166.0318057,153.19053732,162.72107208,168.97668987
5,"Clerical and Administrative Workers-Numerical Clerks-Full time-Males",93.58537865,88.99031046,92.80873435,88.61689113,89.60662111,87.44245995,93.5894225,89.75234747,84.97504513,88.00344366,91.83901406,94.70475054,91.51107572,85.83639385,88.53846417,91.11105334,86.9896349,90.21697109,91.23075731,90.60232486,83.0161709,83.08224719,82.74436015,80.10825406,83.29555938,84.86801992,82.07561311,82.62972288,77.28569615,82.03505514,84.02202943,87.27094035,83.00214868,79.79260773,81.03913206,74.64056932,78.80461747,77.64146851,80.77038682,79.0176822,71.5376347,78.03065774,81.88474652,73.73782657,73.22240065,79.40000976,76.48924941,75.07954538,72.99830319,66.71779216,65.6274381,59.66277245,59.98166731,59.24240154,68.13342481,61.51108975,62.17766658,64.60609563,65.63350558,60.24319228,59.34298695,59.07642061,64.5260183,62.35109628,58.28243021,59.63540926,59.49271233,52.14332473,55.20009494,63.3568195,55.32471363,58.69019083,51.72818136,55.82175969,51.85143631,56.29782262,61.1929656,62.5190284,62.33092522,59.92241488,59.04453152,55.7158583,62.86990011,57.32513266,57.99916258,53.62049829,70.09027511,56.36783325,59.99443214,65.10814403,58.19995386,61.52863123,62.00710669,59.27092445,61.6438328,63.3490331,65.45642604,68.148962,68.88194204,61.11902811,66.92543337,65.34967974,66.97521696,72.55730339,67.29939104,66.13840413,63.88998046,71.90040708,63.71745688,58.00126093,62.92461817,65.90887873,70.85061671,69.76721571,71.47233345,69.46887448,52.62321956,64.65253411,62.96065199,63.61961284,68.06427159,68.84358762,77.72113402,64.40138506,62.460704,72.67187978,78.73216624,66.35738289
5,"Clerical and Administrative Workers-Numerical Clerks-Part time-Females",83.53828383,85.97112358,84.5102541,80.24205902,82.40010919,84.29167564,85.13493342,94.65352705,89.24102583,93.43556306,94.06911615,97.07742392,97.42661873,96.78945635,98.12941674,104.41045425,94.59499169,91.80922079,96.87843835,98.83942218,101.49872723,101.89269393,102.5969414,102.12823945,109.54401811,100.12591319,107.25736241,110.38342813,110.92753803,112.52562613,113.21373063,110.1132112,116.90603155,118.20729306,129.66141595,125.0944334,124.10634201,124.82724072,124.32859607,126.03595901,151.10296001,146.00552743,158.3693581,162.900983,154.11199035,155.63923712,165.54582108,159.70657644,153.26283514,152.85906429,149.33956055,158.87331522,165.77108324,177.81633461,169.6201334,162.5438161,170.85831074,165.64043939,162.39347749,165.05072618,177.11150274,173.94027886,180.13733525,180.25067927,154.35110235,168.79261432,163.64725275,174.47597586,164.72315289,170.68704205,153.16923879,150.41772821,146.2233447,141.75372933,144.1975934,152.86229875,157.26291497,171.53005279,165.49663261,165.66553426,157.88816823,154.25022886,154.32222042,161.33206916,146.54617368,157.97814098,155.07483095,161.95354866,168.58650423,165.45157792,154.48548944,177.57928328,166.63996089,161.90160509,163.59134987,156.12434209,144.88969212,147.98148666,151.82342761,166.04919959,159.8414554,162.73876206,147.92905451,150.94038888,160.41321748,160.13384258,177.24863783,159.2869156,150.22208882,140.08785046,150.92882776,138.5907715,143.28138611,142.83482228,143.69526216,151.59368719,142.08534971,157.51360753,147.89998745,149.68164648,148.39942142,151.52774015,151.51666347,144.3392749,147.26698468,144.77243557,152.57558588,150.21672067
5,"Clerical and Administrative Workers-Numerical Clerks-Part time-Males",3.42532707,3.35039608,2.70704163,4.01796883,3.48917825,3.47319365,3.12487519,4.37667553,2.25004012,3.38898167,3.15461529,4.28196381,4.62598037,3.9423546,3.95834167,4.80566951,4.1573795,4.21926994,5.83055684,5.83457239,6.90074374,4.72324439,4.48729302,5.44246423,5.38553147,4.55075163,3.62050053,4.71051319,5.04496166,4.30668122,5.06838646,4.65325185,6.01607757,5.97600583,6.50136367,7.23065781,6.07607255,7.55189713,6.40670052,7.12403075,6.37858069,6.63666424,4.25316277,8.42667358,7.56956467,7.63887488,9.21887166,8.53644134,6.9111154,8.08418627,7.91536781,5.59363369,8.43939816,8.65289459,7.57523383,7.61060162,8.48877736,8.37382472,6.94906176,8.79616128,10.32128107,6.66985435,6.88230779,9.68895439,8.91337667,10.26960748,10.48234636,12.09712609,6.78813018,7.24462134,5.56173195,7.59596823,7.26960106,7.05678695,8.68927,5.65823327,8.98512841,9.91108053,7.7126518,7.23927653,9.05920792,9.64296629,9.45464396,8.84194373,10.33907543,10.09616766,6.9065111,5.96174179,8.48530791,9.92643854,5.55332757,7.1564643,9.97607455,9.44042427,7.0202784,10.77068106,12.78475707,10.11069993,9.88629807,10.4113175,8.40853706,12.89056108,9.67937241,9.83362338,10.57519586,7.44960982,7.52665419,10.98196078,11.71663754,12.33948627,17.49036981,12.82227248,9.57603814,6.91622474,10.54131385,9.02462678,12.48304603,10.61188195,9.73274697,9.63459448,7.69363798,12.32283933,9.96644895,17.97840858,11.76516331,14.57370488,11.49567006,12.29015183
5,"Clerical and Administrative Workers-Office Managers and Program Administrators-Full time-Females",30.96304926,29.59012032,30.88292664,32.0038096,31.92270062,31.87081643,32.67549826,34.73122745,33.47319124,34.92201701,35.50528402,36.13088772,38.1220208,39.21153416,39.62913055,36.60666164,35.16406369,35.63345734,36.73630717,37.53320988,35.49201391,33.00851119,33.74015847,34.14650349,35.49265817,33.40578236,36.14042996,36.0264887,37.0695028,35.93718962,34.70023435,37.19158194,37.76014331,37.5776156,37.71945491,38.74423842,41.00802512,39.8481051,40.17473542,41.04093905,37.56057056,43.20148381,43.8149595,49.28796364,44.43691219,38.98141858,40.20934399,43.04580464,43.73721857,41.1777251,42.30513592,50.55250973,58.10638646,52.93486229,60.46268635,61.31018937,65.91942838,56.60922409,58.19755061,63.20816004,65.40521005,67.21571027,69.69773543,60.42422472,64.83543556,67.75622078,78.58549475,79.58069979,72.62486309,72.86705711,74.20862168,70.90167427,82.49688722,93.71907242,100.94526618,98.75746836,104.90453927,97.12514057,103.84791294,106.40244641,113.14607748,108.3217751,112.79617422,114.90517954,108.39077099,115.31248938,113.35297014,108.36362805,109.49832381,103.83087927,114.09868788,106.97284395,102.38321074,107.32167016,116.87763619,115.32104667,118.42623867,113.16912268,104.33318056,118.72037289,127.79903168,124.11264384,137.22523682,135.84427826,121.83550721,120.14481194,127.43298306,124.89378855,125.49013971,132.63215728,122.06558063,130.10463054,123.94452616,123.56343765,133.18120262,128.47701917,124.84158903,141.79548211,136.79742731,133.1134771,124.14836419,115.64470182,120.65178013,127.0026276,139.17074869,121.31270463,115.97649151,124.06387225
5,"Clerical and Administrative Workers-Office Managers and Program Administrators-Full time-Males",24.49739942,24.06569518,25.23479019,23.47216788,23.10699951,24.68458637,25.51824615,24.20490331,23.77376749,24.28019841,24.4238379,25.86044966,25.24440215,24.82832027,24.33411869,24.4884528,23.34691292,23.52771831,23.9636127,23.52398892,21.92439355,21.59594908,22.14171419,20.58297912,20.82593814,22.02116603,21.93977207,21.61465103,20.71789579,22.51961313,22.02371541,23.22524079,22.67922848,21.43430171,20.94260767,19.86184171,21.72238301,21.57684796,21.65597665,20.641571,33.33237533,35.40820349,34.52009986,40.01612974,37.4535992,36.40967021,37.35962141,41.48537076,40.32519086,38.69690555,40.73542122,46.52950031,47.65689524,52.31423993,45.45455484,48.02164652,50.94639319,52.402999,47.78879263,53.86506207,54.1771334,48.45656115,49.35922528,46.84588177,50.25139098,56.63471706,55.0302915,51.27530007,47.61814983,49.70243558,46.85943724,56.39071929,60.04633913,65.77582344,68.85020431,64.58789142,58.44842077,53.76311122,51.73135298,50.31807893,62.17521041,64.99708757,75.3335863,70.01127227,61.38093706,64.36682847,64.65744735,68.03083959,67.73961006,64.95809509,63.05331376,70.12862419,69.6353264,60.03475571,64.94174652,68.42683949,72.89648999,64.18473957,65.19076472,59.66162386,68.74379639,66.38840122,70.58634903,66.57024052,59.110807,67.68263187,74.95552841,75.0451405,76.60900477,76.20766687,58.16949808,78.84688845,69.53841018,63.24707748,70.52369154,75.36473234,78.32294698,73.70449553,71.77115149,86.18871551,84.31967559,63.98217363,69.90965477,58.85245722,61.65599531,60.01205834,51.67683227,56.35979052
5,"Clerical and Administrative Workers-Office Managers and Program Administrators-Part time-Females",21.03207389,21.26904071,21.21349952,19.59365226,20.36485948,20.6765427,21.06942029,23.48463817,21.67394725,22.83568403,22.78896829,23.0616595,22.7714247,23.19330859,24.08227303,24.55256116,23.23085036,21.77817432,23.16390791,23.91651673,23.88905641,24.22676338,24.2101733,23.56934452,25.63560422,23.06624108,24.30071511,25.27429409,25.35189378,25.08907106,24.88146274,25.0444413,26.15806546,27.05991112,29.70170986,27.50324429,27.03487116,28.99144671,30.16888451,29.95986953,6.76712853,7.00353278,8.55260954,7.85201391,8.53561215,8.5051829,9.06600048,10.92662562,11.23169996,14.2947434,11.6834253,13.92703537,13.97030498,15.44859053,19.05609099,14.35154924,13.7638047,17.90413152,16.46584947,20.69862437,23.29396739,21.47979706,18.82502264,21.35604348,25.19835326,27.75810094,33.73772178,37.00525304,30.47709928,30.41863247,30.48726288,35.69066053,41.35297494,46.38322264,47.90550717,50.08487378,47.20482129,46.09479401,42.18510143,55.32790701,49.06760068,53.49338601,62.39955954,59.52782801,52.55341274,52.79726766,55.06287863,49.45860666,47.91528335,53.63520519,58.878592,56.92048363,53.37687749,53.78070947,57.98938166,60.38293767,57.11200005,54.06081783,55.4130113,58.32169459,65.88196657,66.63820243,70.72069834,61.82245931,56.59831107,62.29702388,62.18792763,64.80311599,59.45153953,55.01647751,55.25660391,45.37556506,62.84129107,66.86856799,67.8437008,67.85042756,70.38113385,56.70854062,78.97739123,73.21797257,68.77805329,70.91668213,67.41442731,73.33113673,67.45094447,68.0929771,60.0276041,59.19695728
